well_id,date,water_invasion_rate
W0002,2030-08-31,0.2025437390034712
W0002,2030-09-01,0.2057025731277385
W0002,2030-09-02,0.2088589277779914
W0002,2030-09-03,0.2120128001723039
W0002,2030-09-04,0.2151641875287496
W0002,2030-09-05,0.2183130870654023
W0002,2030-09-06,0.221459496000336
W0002,2030-09-07,0.2246034115516242
W0002,2030-09-08,0.227744830937341
W0002,2030-09-09,0.2308837513755601
W0002,2030-09-10,0.2340201700843552
W0002,2030-09-11,0.2371540842818002
W0002,2030-09-12,0.2402854911859689
W0002,2030-09-13,0.2434143880149351
W0002,2030-09-14,0.2465407719867727
W0002,2030-09-15,0.2496646403195553
W0002,2030-09-16,0.2527859902313569
W0002,2030-09-17,0.2559048189402511
W0002,2030-09-18,0.259021123664312
W0002,2030-09-19,0.2621349016216131
W0002,2030-09-20,0.2652461500302283
W0002,2030-09-21,0.2683548661082315
W0002,2030-09-22,0.2714610470736964
W0002,2030-09-23,0.2745646901446969
W0002,2030-09-24,0.2776657925393068
W0002,2030-09-25,0.2807643514755997
W0002,2030-09-26,0.2838603641716497
W0002,2030-09-27,0.2869538278455304
W0002,2030-09-28,0.2900447397153157
W0002,2030-09-29,0.2931330969990794
W0002,2030-09-30,0.2962188969148952
W0002,2030-10-01,0.299302136680837
W0002,2030-10-02,0.3023709602374831
W0002,2030-10-03,0.3054140400485897
W0002,2030-10-04,0.3084321661169981
W0002,2030-10-05,0.3114261284455489
W0002,2030-10-06,0.3143967170370834
W0002,2030-10-07,0.3173447218944423
W0002,2030-10-08,0.3202709330204669
W0002,2030-10-09,0.323176140417998
W0002,2030-10-10,0.3260611340898765
W0002,2030-10-11,0.3289267040389436
W0002,2030-10-12,0.3317736402680401
W0002,2030-10-13,0.334602732780007
W0002,2030-10-14,0.3374147715776854
W0002,2030-10-15,0.3402105466639163
W0002,2030-10-16,0.3429908480415404
W0002,2030-10-17,0.345756465713399
W0002,2030-10-18,0.3485081896823329
W0002,2030-10-19,0.3512468099511832
W0002,2030-10-20,0.3539731165227908
W0002,2030-10-21,0.3566878993999966
W0002,2030-10-22,0.3593919485856419
W0002,2030-10-23,0.3620860540825674
W0002,2030-10-24,0.3647710058936141
W0002,2030-10-25,0.3674475940216229
W0002,2030-10-26,0.3701166084694351
W0002,2030-10-27,0.3727788392398915
W0002,2030-10-28,0.375435076335833
W0002,2030-10-29,0.3780861097601008
W0002,2030-10-30,0.3807327295155356
W0002,2030-10-31,0.3833757256049785
W0002,2030-11-01,0.3860158880312706
W0002,2030-11-02,0.3886540067972528
W0002,2030-11-03,0.3912908719057661
W0002,2030-11-04,0.3939272733596514
W0002,2030-11-05,0.3965640011617497
W0002,2030-11-06,0.3992018453149021
W0002,2030-11-07,0.4018415958219496
W0002,2030-11-08,0.4044840426857328
W0002,2030-11-09,0.4071299759090932
W0002,2030-11-10,0.4097801854948716
W0002,2030-11-11,0.4124354614459087
W0002,2030-11-12,0.4150965937650458
W0002,2030-11-13,0.4177643724551239
W0002,2030-11-14,0.4204395875189839
W0002,2030-11-15,0.4231230289594666
W0002,2030-11-16,0.4258154867794133
W0002,2030-11-17,0.4285177509816647
W0002,2030-11-18,0.431230611569062
W0002,2030-11-19,0.4339548585444461
W0002,2030-11-20,0.4366912819106579
W0002,2030-11-21,0.4394406716705385
W0002,2030-11-22,0.4422038178269288
W0002,2030-11-23,0.4449815103826699
W0002,2030-11-24,0.4477745393406026
W0002,2030-11-25,0.4505836947035681
W0002,2030-11-26,0.4534097664744071
W0002,2030-11-27,0.4562535446559609
W0002,2030-11-28,0.4591158192510703
W0002,2030-11-29,0.4619973802625764
W0002,2030-11-30,0.4648990176933199
W0002,2030-12-01,0.467821521546142
W0002,2030-12-02,0.4707656818238839
W0002,2030-12-03,0.4737322885293862
W0002,2030-12-04,0.4767221316654899
W0002,2030-12-05,0.4797360012350362
W0002,2030-12-06,0.4827746872408661
W0002,2030-12-07,0.4858389796858205
W0002,2030-12-08,0.4889296685727402
W0002,2030-12-09,0.4920475439044663
W0002,2030-12-10,0.49519339568384
W0002,2030-12-11,0.498368013913702
W0002,2030-12-12,0.5015721885968935
W0002,2030-12-13,0.5048067097362552
W0002,2030-12-14,0.5080723673346283
W0002,2030-12-15,0.5113699513948536
W0002,2030-12-16,0.5147002519197724
W0002,2030-12-17,0.5180640589122255
W0002,2030-12-18,0.5214621623750538
W0002,2030-12-19,0.5248953523110984
W0002,2030-12-20,0.5283644187232004
W0002,2030-12-21,0.5318701516142004
W0002,2030-12-22,0.5354133409869397
W0002,2030-12-23,0.5389947768442592
W0002,2030-12-24,0.5426152491889997
W0002,2030-12-25,0.5462755480240026
W0002,2030-12-26,0.5499764633521085
W0002,2030-12-27,0.5537187851761585
W0002,2030-12-28,0.5575033034989937
W0002,2030-12-29,0.5613308083234549
W0002,2030-12-30,0.5652020896523833
W0002,2030-12-31,0.5691179374886196
W0002,2031-01-01,0.573079141835005
W0002,2031-01-02,0.5770896911202139
W0002,2031-01-03,0.5811528688354712
W0002,2031-01-04,0.5852684075774429
W0002,2031-01-05,0.589436039942795
W0002,2031-01-06,0.5936554985281937
W0002,2031-01-07,0.5979265159303049
W0002,2031-01-08,0.602248824745795
W0002,2031-01-09,0.6066221575713299
W0002,2031-01-10,0.6110462470035757
W0002,2031-01-11,0.6155208256391984
W0002,2031-01-12,0.6200456260748645
W0002,2031-01-13,0.6246203809072396
W0002,2031-01-14,0.6292448227329902
W0002,2031-01-15,0.6339186841487819
W0002,2031-01-16,0.6386416977512814
W0002,2031-01-17,0.6434135961371544
W0002,2031-01-18,0.6482341119030671
W0002,2031-01-19,0.6531029776456855
W0002,2031-01-20,0.6580199259616759
W0002,2031-01-21,0.6629846894477042
W0002,2031-01-22,0.6679970007004365
W0002,2031-01-23,0.673056592316539
W0002,2031-01-24,0.6781631968926779
W0002,2031-01-25,0.6833165470255191
W0002,2031-01-26,0.6885163753117288
W0002,2031-01-27,0.6937624143479728
W0002,2031-01-28,0.6990543967309175
W0002,2031-01-29,0.7043920550572291
W0002,2031-01-30,0.7097751219235735
W0002,2031-01-31,0.7152033299266166
W0002,2031-02-01,0.720676411663025
W0002,2031-02-02,0.7261940997294644
W0002,2031-02-03,0.7317561267226008
W0002,2031-02-04,0.7373622252391008
W0002,2031-02-05,0.7430121278756301
W0002,2031-02-06,0.7487055672288547
W0002,2031-02-07,0.7544422758954411
W0002,2031-02-08,0.7602219864720551
W0002,2031-02-09,0.7660444315553628
W0002,2031-02-10,0.7719093437420305
W0002,2031-02-11,0.777816455628724
W0002,2031-02-12,0.7837654998121097
W0002,2031-02-13,0.7897562088888536
W0002,2031-02-14,0.7957883154556216
W0002,2031-02-15,0.8018615521090801
W0002,2031-02-16,0.8079756514458948
W0002,2031-02-17,0.8141303460627322
W0002,2031-02-18,0.8203253685562581
W0002,2031-02-19,0.8265604515231387
W0002,2031-02-20,0.8328353275600402
W0002,2031-02-21,0.8391497292636286
W0002,2031-02-22,0.84550338923057
W0002,2031-02-23,0.8518960400575305
W0002,2031-02-24,0.8583274143411762
W0002,2031-02-25,0.8647972446781732
W0002,2031-02-26,0.8713052636651875
W0002,2031-02-27,0.8778512038988853
W0002,2031-02-28,0.8844347979759326
W0002,2031-03-01,0.8910557784929957
W0002,2031-03-02,0.8977138780467404
W0002,2031-03-03,0.904408829233833
W0002,2031-03-04,0.9111403646509397
W0002,2031-03-05,0.9179082168947263
W0002,2031-03-06,0.9247121185618592
W0002,2031-03-07,0.931551802249004
W0002,2031-03-08,0.9384270005528275
W0002,2031-03-09,0.9453374460699951
W0002,2031-03-10,0.9522828713971733
W0002,2031-03-11,0.9592630091310282
W0002,2031-03-12,0.9662775918682257
W0002,2031-03-13,0.9733263522054321
W0002,2031-03-14,0.9804090227393135
W0002,2031-03-15,0.9875253360665356
W0002,2031-03-16,0.994675024783765
W0002,2031-03-17,1.001857821487667
W0002,2031-03-18,1.009073458774909
W0002,2031-03-19,1.016321669242156
W0002,2031-03-20,1.023602185486075
W0002,2031-03-21,1.030914740103331
W0002,2031-03-22,1.038259065690591
W0002,2031-03-23,1.04563489484452
W0002,2031-03-24,1.053041960161786
W0002,2031-03-25,1.060479994239053
W0002,2031-03-26,1.067948729672988
W0002,2031-03-27,1.075447899060258
W0002,2031-03-28,1.082977234997528
W0002,2031-03-29,1.090536470081463
W0002,2031-03-30,1.098125336908732
W0002,2031-03-31,1.105743568075998
W0002,2031-04-01,1.11339089617993
W0002,2031-04-02,1.121072645629173
W0002,2031-04-03,1.128794867334955
W0002,2031-04-04,1.136558383647814
W0002,2031-04-05,1.144364016918284
W0002,2031-04-06,1.152212589496904
W0002,2031-04-07,1.160104923734208
W0002,2031-04-08,1.168041841980735
W0002,2031-04-09,1.176024166587019
W0002,2031-04-10,1.184052719903599
W0002,2031-04-11,1.19212832428101
W0002,2031-04-12,1.200251802069789
W0002,2031-04-13,1.208423975620473
W0002,2031-04-14,1.216645667283598
W0002,2031-04-15,1.2249176994097
W0002,2031-04-16,1.233240894349316
W0002,2031-04-17,1.241616074452982
W0002,2031-04-18,1.250044062071236
W0002,2031-04-19,1.258525679554614
W0002,2031-04-20,1.267061749253651
W0002,2031-04-21,1.275653093518886
W0002,2031-04-22,1.284300534700853
W0002,2031-04-23,1.29300489515009
W0002,2031-04-24,1.301766997217134
W0002,2031-04-25,1.31058766325252
W0002,2031-04-26,1.319467715606785
W0002,2031-04-27,1.328407976630467
W0002,2031-04-28,1.3374092686741
W0002,2031-04-29,1.346472414088223
W0002,2031-04-30,1.355598235223371
W0002,2031-05-01,1.364787554430081
W0002,2031-05-02,1.374041194058889
W0002,2031-05-03,1.383359976460332
W0002,2031-05-04,1.392744723984947
W0002,2031-05-05,1.40219625898327
W0002,2031-05-06,1.411715403805837
W0002,2031-05-07,1.421302980803186
W0002,2031-05-08,1.430959812325852
W0002,2031-05-09,1.440686720724372
W0002,2031-05-10,1.450484528349283
W0002,2031-05-11,1.460354057551121
W0002,2031-05-12,1.470296130680422
W0002,2031-05-13,1.480311570087724
W0002,2031-05-14,1.490401198123563
W0002,2031-05-15,1.500565837138475
W0002,2031-05-16,1.510806309482996
W0002,2031-05-17,1.521123437507665
W0002,2031-05-18,1.531518043563015
W0002,2031-05-19,1.541990949999586
W0002,2031-05-20,1.552542979167912
W0002,2031-05-21,1.56317495341853
W0002,2031-05-22,1.573887695101978
W0002,2031-05-23,1.584682026568791
W0002,2031-05-24,1.595558770169506
W0002,2031-05-25,1.606518748254659
W0002,2031-05-26,1.617562783174788
W0002,2031-05-27,1.628691697280428
W0002,2031-05-28,1.639906312922116
W0002,2031-05-29,1.651207452450389
W0002,2031-05-30,1.662595938215783
W0002,2031-05-31,1.674072592568834
W0002,2031-06-01,1.68563823786008
W0002,2031-06-02,1.697293696440057
W0002,2031-06-03,1.709039790659301
W0002,2031-06-04,1.720877342868348
W0002,2031-06-05,1.732807175417736
W0002,2031-06-06,1.744830110658001
W0002,2031-06-07,1.756946970939679
W0002,2031-06-08,1.769158578613307
W0002,2031-06-09,1.781465756029421
W0002,2031-06-10,1.793869325538558
W0002,2031-06-11,1.806370109491255
W0002,2031-06-12,1.818968930238048
W0002,2031-06-13,1.831666610129473
W0002,2031-06-14,1.844463971516067
W0002,2031-06-15,1.857361836748367
W0002,2031-06-16,1.870361028176908
W0002,2031-06-17,1.883462368152229
W0002,2031-06-18,1.896666679024864
W0002,2031-06-19,1.909974783145351
W0002,2031-06-20,1.923387502864227
W0002,2031-06-21,1.936905660532027
W0002,2031-06-22,1.950530078499288
W0002,2031-06-23,1.964261579116547
W0002,2031-06-24,1.97810098473434
W0002,2031-06-25,1.992049117703204
W0002,2031-06-26,2.006106800373675
W0002,2031-06-27,2.02027485509629
W0002,2031-06-28,2.034554104221586
W0002,2031-06-29,2.048945370100098
W0002,2031-06-30,2.063449475082364
W0002,2031-07-01,2.07806724151892
W0002,2031-07-02,2.092869601342422
W0002,2031-07-03,2.107925736880698
W0002,2031-07-04,2.123233846077042
W0002,2031-07-05,2.138792126874748
W0002,2031-07-06,2.154598777217108
W0002,2031-07-07,2.170651995047418
W0002,2031-07-08,2.186949978308971
W0002,2031-07-09,2.20349092494506
W0002,2031-07-10,2.22027303289898
W0002,2031-07-11,2.237294500114023
W0002,2031-07-12,2.254553524533485
W0002,2031-07-13,2.272048304100657
W0002,2031-07-14,2.289777036758836
W0002,2031-07-15,2.307737920451313
W0002,2031-07-16,2.325929153121383
W0002,2031-07-17,2.34434893271234
W0002,2031-07-18,2.362995457167478
W0002,2031-07-19,2.381866924430089
W0002,2031-07-20,2.400961532443468
W0002,2031-07-21,2.420277479150908
W0002,2031-07-22,2.439812962495705
W0002,2031-07-23,2.459566180421149
W0002,2031-07-24,2.479535330870538
W0002,2031-07-25,2.499718611787162
W0002,2031-07-26,2.520114221114317
W0002,2031-07-27,2.540720356795295
W0002,2031-07-28,2.561535216773393
W0002,2031-07-29,2.582556998991901
W0002,2031-07-30,2.603783901394114
W0002,2031-07-31,2.625214121923327
W0002,2031-08-01,2.646845858522833
W0002,2031-08-02,2.668677309135925
W0002,2031-08-03,2.690706671705898
W0002,2031-08-04,2.712932144176044
W0002,2031-08-05,2.735351924489658
W0002,2031-08-06,2.757964210590035
W0002,2031-08-07,2.780767200420466
W0002,2031-08-08,2.803759091924247
W0002,2031-08-09,2.82693808304467
W0002,2031-08-10,2.85030237172503
W0002,2031-08-11,2.873850155908621
W0002,2031-08-12,2.897579633538735
W0002,2031-08-13,2.921489002558668
W0002,2031-08-14,2.945576460911711
W0002,2031-08-15,2.969840206541161
W0002,2031-08-16,2.994278437390309
W0002,2031-08-17,3.01888935140245
W0002,2031-08-18,3.043671146520878
W0002,2031-08-19,3.068622020688887
W0002,2031-08-20,3.093740171849769
W0002,2031-08-21,3.11902379794682
W0002,2031-08-22,3.144471096923331
W0002,2031-08-23,3.170080266722599
W0002,2031-08-24,3.195849505287915
W0002,2031-08-25,3.221777010562575
W0002,2031-08-26,3.24786098048987
W0002,2031-08-27,3.274099613013096
W0002,2031-08-28,3.300491106075547
W0002,2031-08-29,3.327033657620515
W0002,2031-08-30,3.353725465591295
W0002,2031-08-31,3.38056472793118
W0002,2031-09-01,3.407549642583464
W0002,2031-09-02,3.434678407491442
W0002,2031-09-03,3.461949220598406
W0002,2031-09-04,3.48936027984765
W0002,2031-09-05,3.516909783182469
W0002,2031-09-06,3.544595928546155
W0002,2031-09-07,3.572416913882003
W0002,2031-09-08,3.600370937133307
W0002,2031-09-09,3.628456196243359
W0002,2031-09-10,3.656670889155454
W0002,2031-09-11,3.685013213812887
W0002,2031-09-12,3.713481368158949
W0002,2031-09-13,3.742073550136936
W0002,2031-09-14,3.77078795769014
W0002,2031-09-15,3.799622788761856
W0002,2031-09-16,3.828576241295378
W0002,2031-09-17,3.857646513233998
W0002,2031-09-18,3.886831802521012
W0002,2031-09-19,3.916130307099712
W0002,2031-09-20,3.945540224913393
W0002,2031-09-21,3.975059753905347
W0002,2031-09-22,4.00468709201887
W0002,2031-09-23,4.034420437197255
W0002,2031-09-24,4.064257987383795
W0002,2031-09-25,4.094197940521783
W0002,2031-09-26,4.124238494554516
W0002,2031-09-27,4.154377847425284
W0002,2031-09-28,4.184614197077383
W0002,2031-09-29,4.214945741454106
W0002,2031-09-30,4.245370678498747
W0002,2031-10-01,4.2758872061546
W0002,2031-10-02,4.307160931702277
W0002,2031-10-03,4.33983302584934
W0002,2031-10-04,4.373865031679503
W0002,2031-10-05,4.409218492276483
W0002,2031-10-06,4.445854950723992
W0002,2031-10-07,4.483735950105748
W0002,2031-10-08,4.522823033505464
W0002,2031-10-09,4.563077744006858
W0002,2031-10-10,4.604461624693641
W0002,2031-10-11,4.646936218649532
W0002,2031-10-12,4.690463068958244
W0002,2031-10-13,4.735003718703493
W0002,2031-10-14,4.780519710968993
W0002,2031-10-15,4.826972588838461
W0002,2031-10-16,4.874323895395611
W0002,2031-10-17,4.922535173724157
W0002,2031-10-18,4.971567966907817
W0002,2031-10-19,5.021383818030303
W0002,2031-10-20,5.071944270175333
W0002,2031-10-21,5.12321086642662
W0002,2031-10-22,5.175145149867881
W0002,2031-10-23,5.227708663582829
W0002,2031-10-24,5.28086295065518
W0002,2031-10-25,5.33456955416865
W0002,2031-10-26,5.388790017206954
W0002,2031-10-27,5.443485882853805
W0002,2031-10-28,5.498618694192921
W0002,2031-10-29,5.554149994308014
W0002,2031-10-30,5.610041326282803
W0002,2031-10-31,5.666254233201001
W0002,2031-11-01,5.722750258146323
W0002,2031-11-02,5.779490944202484
W0002,2031-11-03,5.8364378344532
W0002,2031-11-04,5.893552471982185
W0002,2031-11-05,5.950796399873155
W0002,2031-11-06,6.008131161209826
W0002,2031-11-07,6.065518299075911
W0002,2031-11-08,6.122919356555126
W0002,2031-11-09,6.180295876731186
W0002,2031-11-10,6.237609402687808
W0002,2031-11-11,6.294821477508704
W0002,2031-11-12,6.351893644277593
W0002,2031-11-13,6.408787446078186
W0002,2031-11-14,6.4654644259942
W0002,2031-11-15,6.521886127109351
W0002,2031-11-16,6.578014092507352
W0002,2031-11-17,6.633809865271921
W0002,2031-11-18,6.689234988486771
W0002,2031-11-19,6.744251005235617
W0002,2031-11-20,6.798819458602175
W0002,2031-11-21,6.852901891670161
W0002,2031-11-22,6.906459847523288
W0002,2031-11-23,6.959454869245273
W0002,2031-11-24,7.011848499919831
W0002,2031-11-25,7.063602282630676
W0002,2031-11-26,7.114677760461522
W0002,2031-11-27,7.165036476496085
W0002,2031-11-28,7.214639973818083
W0002,2031-11-29,7.263449795511231
W0002,2031-11-30,7.311427484659239
W0002,2031-12-01,7.358534584345826
W0002,2031-12-02,7.404732637654706
W0002,2031-12-03,7.449983187669597
W0002,2031-12-04,7.494247777474209
W0002,2031-12-05,7.53748795015226
W0002,2031-12-06,7.579665248787466
W0002,2031-12-07,7.620741216463541
W0002,2031-12-08,7.6606773962642
W0002,2031-12-09,7.699435331273158
W0002,2031-12-10,7.736976564574132
W0002,2031-12-11,7.773262639250833
W0002,2031-12-12,7.808255098386982
W0002,2031-12-13,7.841915485066288
W0002,2031-12-14,7.87420534237247
W0002,2031-12-15,7.905086213389243
W0002,2031-12-16,7.934519641200323
W0002,2031-12-17,7.96246716888942
W0002,2031-12-18,7.988890339540253
W0002,2031-12-19,8.013750696236539
W0002,2031-12-20,8.03700978206199
